beer_name_key,avg_score,phone,brewery_key,phone_key,bros_score,city,brewery_name,state,style_name,abv,ratings_count,style_key,beer_name
110433,3.62,(626) 334-2337,27378,6263342337,,Azusa,Congregation Ale House,CA,Saison / Farmhouse Ale,6.90,2,129,Freeway Series Saison
170444,3.87,(626) 334-2337,27378,6263342337,,Azusa,Congregation Ale House,CA,American Stout,5.00,1,158,Hallowed Grounds
170568,,(626) 334-2337,27378,6263342337,,Azusa,Congregation Ale House,CA,American Amber / Red Ale,6.90,0,128,Hop Communion
195673,3.64,(626) 334-2337,27378,6263342337,,Azusa,Congregation Ale House,CA,Berliner Weissbier,5.20,3,87,Imperial Berliner Weisse
115456,3.7,(626) 334-2337,27378,6263342337,,Azusa,Congregation Ale House,CA,American Porter,7.70,1,159,Imperial Porter
111375,3.65,(626) 334-2337,27378,6263342337,,Azusa,Congregation Ale House,CA,American IPA,,5,116,IPA
183892,,(626) 334-2337,27378,6263342337,,Azusa,Congregation Ale House,CA,Kölsch,5.20,0,85,Kolsch
170445,3.43,(626) 334-2337,27378,6263342337,,Azusa,Congregation Ale House,CA,Belgian Strong Dark Ale,7.70,1,56,Oaked Dark Of The Covenant
183159,3.71,(626) 334-2337,27378,6263342337,,Azusa,Congregation Ale House,CA,American Pale Ale (APA),5.80,1,97,Pale To Nowhere
107765,3.66,(626) 334-2337,27378,6263342337,,Azusa,Congregation Ale House,CA,Saison / Farmhouse Ale,5.80,10,129,Praise On Saison
198022,,(626) 334-2337,27378,6263342337,,Azusa,Congregation Ale House,CA,Scotch Ale / Wee Heavy,,1,77,Pumpkin Spiced Scotch Ale
98240,3.51,(626) 334-2337,27378,6263342337,,Azusa,Congregation Ale House,CA,Saison / Farmhouse Ale,6.60,8,129,Saison
181646,3.74,(626) 334-2337,27378,6263342337,,Azusa,Congregation Ale House,CA,Belgian Pale Ale,6.01,1,54,Vera Cru
201367,,(626) 334-2337,27378,6263342337,,Azusa,Congregation Ale House,CA,Weizenbock,,0,92,Zwolf
33599,3.87,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,American Barleywine,10.90,823,19,Barleywine Style Ale
176365,3.45,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,Witbier,5.00,9,48,Beach House Ale
178539,3.54,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,Witbier,5.00,1,48,Beach House Ale W/Basil & Raspberry
162294,4.05,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,American Black Ale,8.80,5,175,Black Tiger
172585,4.18,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,American Wild Ale,,13,171,Blanc Tarte Barrique
57718,4.3,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,American Barleywine,10.90,9,19,Bourbon Barrel Aged Barleywine
63312,4.08,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,American Barleywine,10.90,8,19,Brandy Barrel Barleywine
200528,,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,Berliner Weissbier,4.00,2,87,Brightside
200533,,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,Dubbel,7.15,1,57,Brugse Metten
172962,4.06,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,Flanders Red Ale,6.90,64,53,Cellar 3:  Flanders Drive
172965,,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,Flanders Red Ale,6.90,6,53,Cellar 3:  Flanders Drive W/ Cherry
154718,3.66,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,Belgian IPA,9.20,1,174,Cellar 3:  Le Freak Barrique - 2015 Batch 01
172964,4.04,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,American Black Ale,9.20,5,175,Cellar 3:  Noir Sauvage
182110,4.02,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,Belgian IPA,10.10,28,174,Cellar 3:  Oculus Sauvage
154717,,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,Belgian Pale Ale,7.00,0,54,Cellar 3:  Rayon Vert - 2015 Batch 01
165520,4.35,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,Saison / Farmhouse Ale,5.30,1,129,Cellar 3: Boysenberry - 2015 Batch 01
165518,3.96,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,Saison / Farmhouse Ale,10.10,2,129,Cellar 3: Le Freak Barrique With Apricots
183231,,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,American Wild Ale,5.50,0,171,Cellar 3: Natura Morta Cherry
188109,3.98,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,American Wild Ale,5.50,36,171,Cellar 3: Natura Morta Plum
193918,,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,Belgian IPA,10.10,0,174,Cellar 3: Oculus Sauvage With Black Currants
165521,4.02,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,Saison / Farmhouse Ale,5.70,1,129,Cellar 3: Saison Barrique - 2015 Batch 01
165513,3.38,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,American Double / Imperial Stout,10.10,376,157,Cellar 3: Silva Stout
174259,,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,American Pale Ale (APA),5.50,0,97,Crosby Farms Crystal Single Hop
210144,,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,American Stout,8.80,0,158,Dia De Los Serranos
172961,3.96,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,Tripel,9.70,3,58,Divine Belgique
172604,3.94,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,Tripel,9.70,4,58,Divine Frumento
183080,,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,Tripel,10.50,0,58,Divine Sauvage
41626,4.09,(760) 597-9012,2743,7605979012,98,San Diego,Green Flash Brewing Co.,CA,American Double / Imperial Stout,8.80,3048,157,Double Stout
119009,4.18,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,American Double / Imperial Stout,8.80,67,157,Double Stout - Serrano Chiles
84048,3.71,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,Czech Pilsener,5.30,108,40,East Village Pilsner
172612,4.03,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,Saison / Farmhouse Ale,5.50,9,129,Fresco Sauvage
172441,3.97,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,Saison / Farmhouse Ale,6.20,3,129,Funkless 
177488,,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,American Pale Ale (APA),5.50,0,97,Golden Naked Promise (2015 National Homebrewers Conference Bottle)
92971,3.93,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,American Double / Imperial IPA,10.10,2157,140,Green Bullet Triple IPA
88672,3.61,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,Saison / Farmhouse Ale,6.50,89,129,Green Flash / St. Feuillien Black Saison (Friendship Brew)
84881,3.42,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,Saison / Farmhouse Ale,5.60,356,129,Green Flash / St. Feuillien Friendship Brew
39704,3.85,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,American Double / Imperial IPA,9.50,19,140,Green Flash 5th Anniversary Ale
60550,3.56,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,Extra Special / Strong Bitter (ESB),5.60,6,66,Green Flash American ESB
57171,3.93,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,American Brown Ale,5.70,8,73,Green Flash Belgian Brown Ale
6496,3.54,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,American Pale Ale (APA),5.30,137,97,Green Flash Extra Pale Ale
41345,3.79,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,Belgian Strong Dark Ale,9.10,447,56,Green Flash Grand Cru
35732,3.99,(760) 597-9012,2743,7605979012,90,San Diego,Green Flash Brewing Co.,CA,American Amber / Red Ale,8.10,3363,128,Green Flash Hop Head Red Ale
34085,4.06,(760) 597-9012,2743,7605979012,90,San Diego,Green Flash Brewing Co.,CA,American Double / Imperial IPA,9.40,2582,140,Green Flash Imperial India Pale Ale
36727,4.03,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,Belgian IPA,9.20,2322,174,Green Flash Le Freak
120640,3.86,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,Belgian IPA,9.20,8,174,Green Flash Le Freak - Kaffir Lime & Key Lime Zest
70573,4,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,Saison / Farmhouse Ale,4.50,45,129,Green Flash Little Freak
140736,3.93,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,American Double / Imperial IPA,8.50,6,140,Green Flash Mango Inferno
163018,3.5,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,Irish Red Ale,5.40,11,161,Green Flash Other World Irish Red
45175,4.14,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,American Double / Imperial IPA,9.50,4024,140,Green Flash Palate Wrecker
56684,3.81,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,American Porter,5.80,36,159,Green Flash Park West Porter
79767,3.66,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,Saison / Farmhouse Ale,4.20,648,129,Green Flash Saison Diego
206875,3.44,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,American IPA,4.50,6,116,Green Flash Segal Ranch Session IPA
70817,4.14,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,Tripel,9.30,47,58,Green Flash Special Cuvee Trippel
71624,3.91,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,Dubbel,6.60,8,57,Green Flash Sugar Smack
38451,3.81,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,Saison / Farmhouse Ale,4.50,133,129,Green Flash Summer Saison
43871,3.26,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,Belgian IPA,,35,174,Green Flash Super Freak
42810,3.81,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,American IPA,7.00,91,116,Green Flash Surf's Up Symposium IPA
34175,3.72,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,Tripel,9.70,590,58,Green Flash Trippel
22505,4.19,(760) 597-9012,2743,7605979012,100,San Diego,Green Flash Brewing Co.,CA,American Double / Imperial IPA,8.10,7534,140,Green Flash West Coast IPA
208526,4.85,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,American Double / Imperial Stout,12.00,1,157,Hamiltons 9th Anniversary 
181670,3.92,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,American IPA,7.50,91,116,Hand Shake
208491,,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,American IPA,6.00,1,116,HFS
208490,,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,American Double / Imperial IPA,7.00,1,140,Hop Boxed
160763,,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,American Double / Imperial IPA,8.10,5,140,Hop Head Red
86841,3.77,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,American Pale Ale (APA),6.00,263,97,Hop Oddysey: Cedar Plank Pale Ale
59213,3.94,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,American Pale Ale (APA),5.00,247,97,Hop Oddysey: Citra Session Ale
108166,3.85,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,American Double / Imperial IPA,8.80,138,140,Hop Oddysey: Double Columbus
47244,3.88,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,American Pale Ale (APA),6.00,673,97,Hop Odyssey: 30th Street Pale Ale
91191,3.96,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,American Black Ale,7.20,400,175,Hop Odyssey: Black IPA
102420,3.66,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,American Pale Ale (APA),6.00,126,97,Hop Odyssey: Cedar Plank Pale Ale
94682,3.93,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,American IPA,4.50,803,116,Hop Odyssey: Citra Session IPA
149097,3.83,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,American IPA,4.50,311,116,Hop Odyssey: Mosaic Session India Pale Ale
99099,3.94,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,American IPA,7.00,256,116,Hop Odyssey: Symposium IPA
122674,3.8,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,American IPA,7.00,176,116,Hop Odyssey: White IPA
200529,,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,American Pale Lager,6.60,1,155,Hops Down Under
182798,4.33,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,American Double / Imperial IPA,9.00,10,140,Imperial IPA
177125,3.8,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,American Double / Imperial IPA,9.00,1,140,Imperial IPA With Crushed Red Pepper
134099,3.69,(760) 597-9012,2743,7605979012,83,San Diego,Green Flash Brewing Co.,CA,American IPA,4.00,202,116,Jibe Session IPA
202199,4.05,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,American IPA,7.70,26,116,Jolly Folly IPA
172582,,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,American Wild Ale,10.70,3,171,Le Freak Barrique
172584,4,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,American Wild Ale,,3,171,Le Freak Barrique W/ Apricot
172583,3.91,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,American Wild Ale,,2,171,Le Freak Barrique W/ Black Currant
191099,,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,American Wild Ale,5.50,1,171,Natura Morta W/ Blood Orange
172579,2.79,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,American Wild Ale,,5,171,Natura Morta W/ Blueberry
172581,4.02,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,American Wild Ale,,7,171,Natura Morta W/ Cranberry
172578,4.06,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,American Wild Ale,5.50,46,171,Natura Morta W/ Plum
172580,3.89,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,American Wild Ale,,5,171,Natura Morta W/ Strawberry
183082,,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,American Black Ale,9.20,0,175,Noir Sauvage
174258,3.85,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,American Pale Ale (APA),5.50,41,97,Pacific Gem Single Hop
178187,3.65,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,American IPA,5.50,9,116,Passion Fruit Kicker
172608,4.08,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,American Wild Ale,9.10,6,171,Protege Sauvage
76323,3.91,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,Belgian Pale Ale,7.00,1354,54,Rayon Vert
172442,4.34,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,Baltic Porter,8.20,11,80,Ristretto Baltic Porter With Espresso
118987,4.07,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,American Double / Imperial IPA,9.00,1318,140,Road Warrior Imperial Rye India Pale Ale
95414,3.64,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,Berliner Weissbier,3.60,21,87,Saison Tart
84326,4.06,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,American Double / Imperial Stout,8.80,125,157,Serrano Stout
172611,4.12,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,American Double / Imperial Stout,10.10,16,157,Silva Stout W/ Mostra Coffee
176584,4.29,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,American Black Ale,13.10,2,175,Silva Stout With Coffee
186927,4.02,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,American Pale Lager,4.50,1,155,Slow Style IPL
134098,3.94,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,American IPA,6.80,1049,116,Soul Style IPA
190540,4,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,American IPA,6.80,2,116,Soul Style IPA With Ghost Chilies
174257,,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,American Pale Ale (APA),5.50,6,97,Styrian Golding Single Hop
173091,4,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,Belgian IPA,10.70,1,174,Super Freak Black Currant
169077,4.37,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,Belgian IPA,10.50,1,174,Super Freak With Apricots
159132,3.95,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,American Pale Ale (APA),6.20,3,97,Symposium
174376,,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,American Wild Ale,5.60,0,171,T.N.T.C.
197280,3.58,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,American IPA,6.50,21,116,Tangerine Soul Style IPA
197281,,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,American Porter,,1,159,The Albino
181618,3.37,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,German Pilsener,,1,41,Top Gun Pilsner
192971,3.93,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,American IPA,5.70,94,116,Treasure Chest 2015
196327,4.35,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,American Double / Imperial Stout,13.10,1,157,Unblended Coffee Silva Stout
173092,3.55,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,American IPA,8.10,2,116,West Coast IPA With Habanero And Mango
191352,,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,American IPA,,0,116,West Coast IPA With Mango And Fresno Chiles
124047,3.89,(760) 597-9012,2743,7605979012,,San Diego,Green Flash Brewing Co.,CA,American IPA,7.00,65,116,White IPA
75757,3.32,(800) 706-6324,27632,8007066324,,Vista,Aztec Brewing Company,CA,American Pale Wheat Ale,5.20,11,93,Agave Wheat
75760,3.49,(800) 706-6324,27632,8007066324,,Vista,Aztec Brewing Company,CA,American Amber / Red Ale,6.20,7,128,Amber
183778,,(800) 706-6324,27632,8007066324,,Vista,Aztec Brewing Company,CA,American Blonde Ale,4.10,0,99,Aztec Coffee Blonde
92987,3.62,(800) 706-6324,27632,8007066324,,Vista,Aztec Brewing Company,CA,American Porter,6.40,13,159,Cacao Chocolate Porter
75759,3.82,(800) 706-6324,27632,8007066324,,Vista,Aztec Brewing Company,CA,American IPA,6.60,51,116,Chipotle IPA
183592,,(800) 706-6324,27632,8007066324,,Vista,Aztec Brewing Company,CA,American Blonde Ale,4.10,0,99,Coffee Blonde
79139,4.27,(800) 706-6324,27632,8007066324,,Vista,Aztec Brewing Company,CA,American Barleywine,10.60,1,19,Diablo De Los Robles
79141,3.76,(800) 706-6324,27632,8007066324,,Vista,Aztec Brewing Company,CA,Dubbel,8.00,2,57,Dos Padres Dubbel
75763,3.8,(800) 706-6324,27632,8007066324,,Vista,Aztec Brewing Company,CA,Baltic Porter,6.40,2,80,Eclipse
75755,3.17,(800) 706-6324,27632,8007066324,,Vista,Aztec Brewing Company,CA,American Blonde Ale,4.10,13,99,El Dorado
134505,3.75,(800) 706-6324,27632,8007066324,,Vista,Aztec Brewing Company,CA,Smoked Beer,6.00,1,11,El Hume
200282,,(800) 706-6324,27632,8007066324,,Vista,Aztec Brewing Company,CA,American Wild Ale,,0,171,FUNK #FOUR
105024,3.93,(800) 706-6324,27632,8007066324,,Vista,Aztec Brewing Company,CA,Russian Imperial Stout,,2,84,Habanero Noche
158290,3.75,(800) 706-6324,27632,8007066324,,Vista,Aztec Brewing Company,CA,American Double / Imperial IPA,,2,140,Hibiscus Triple IPA
79138,3.77,(800) 706-6324,27632,8007066324,,Vista,Aztec Brewing Company,CA,American Pale Wheat Ale,4.70,23,93,Hibiscus Wheat
144897,3.76,(800) 706-6324,27632,8007066324,,Vista,Aztec Brewing Company,CA,American Double / Imperial IPA,9.90,16,140,Hop Serpent
157103,3.81,(800) 706-6324,27632,8007066324,,Vista,Aztec Brewing Company,CA,American Double / Imperial IPA,11.00,1,140,Kitchen Sink IIIPA
200281,4.24,(800) 706-6324,27632,8007066324,,Vista,Aztec Brewing Company,CA,American Brown Ale,,1,73,Macaroon Nut Brown
75764,3.9,(800) 706-6324,27632,8007066324,,Vista,Aztec Brewing Company,CA,Russian Imperial Stout,10.20,87,84,Noche De Los Muertos
172198,3.96,(800) 706-6324,27632,8007066324,,Vista,Aztec Brewing Company,CA,Berliner Weissbier,3.80,1,87,Orange Sunshine
200280,,(800) 706-6324,27632,8007066324,,Vista,Aztec Brewing Company,CA,Gose,,0,16,Rita De La GOSE
75762,3.68,(800) 706-6324,27632,8007066324,,Vista,Aztec Brewing Company,CA,American Amber / Red Ale,7.60,40,128,Sacrifice
75758,3.38,(800) 706-6324,27632,8007066324,,Vista,Aztec Brewing Company,CA,English Bitter,4.30,2,98,Seven Nations Bitter Brit
75761,4.15,(800) 706-6324,27632,8007066324,,Vista,Aztec Brewing Company,CA,English India Pale Ale (IPA),8.70,2,150,Seven Nations English 87
157092,3.66,(800) 706-6324,27632,8007066324,,Vista,Aztec Brewing Company,CA,American IPA,6.20,3,116,Simarillo
157101,4.5,(800) 706-6324,27632,8007066324,,Vista,Aztec Brewing Company,CA,American IPA,7.60,1,116,Soul Sacrifice Bourbon Barrel Aged With Ghost Chili
207074,,(800) 706-6324,27632,8007066324,,Vista,Aztec Brewing Company,CA,American Brown Ale,5.50,1,73,Vanilla Cafe Nut Brown Ale
113034,,(415) 265-7492,27800,4152657492,,San Francisco,Pacific Brewing Laboratories,CA,American Double / Imperial IPA,9.80,5,140,Imperial IPA
100486,3.63,(415) 265-7492,27800,4152657492,,San Francisco,Pacific Brewing Laboratories,CA,Saison / Farmhouse Ale,5.10,4,129,Nautilus
76123,3.91,(415) 265-7492,27800,4152657492,,San Francisco,Pacific Brewing Laboratories,CA,American Black Ale,7.00,33,175,Squid Ink
96712,3.96,(310) 320-7664,27922,3103207664,,Torrance,Smog City Brewing,CA,American IPA,7.80,88,116,Amarilla Gorilla IPA
99096,3.74,(310) 320-7664,27922,3103207664,,Torrance,Smog City Brewing,CA,Quadrupel (Quad),7.50,1,142,Bananas For Belgians
146890,,(310) 320-7664,27922,3103207664,,Torrance,Smog City Brewing,CA,American Porter,6.00,5,159,Bloody Knuckle Porter
99616,3.86,(310) 320-7664,27922,3103207664,,Torrance,Smog City Brewing,CA,American Porter,6.00,16,159,Bloody Knucle Robust Porter
99880,4.34,(310) 320-7664,27922,3103207664,,Torrance,Smog City Brewing,CA,English Barleywine,13.50,32,152,Bourbon O.E.
103744,3.75,(310) 320-7664,27922,3103207664,,Torrance,Smog City Brewing,CA,American Strong Ale,9.00,1,78,Bourbon Red
156883,4.08,(310) 320-7664,27922,3103207664,,Torrance,Smog City Brewing,CA,American IPA,7.00,1,116,Brett IPA
156882,4.1,(310) 320-7664,27922,3103207664,,Torrance,Smog City Brewing,CA,Braggot,9.10,1,114,Bye Bye Rye
111030,3.94,(310) 320-7664,27922,3103207664,,Torrance,Smog City Brewing,CA,American Amber / Red Ale,8.50,31,128,California Love
167882,4.46,(310) 320-7664,27922,3103207664,,Torrance,Smog City Brewing,CA,American Porter,6.00,8,159,Chip Shot Coffee Porter
157833,4.5,(310) 320-7664,27922,3103207664,,Torrance,Smog City Brewing,CA,American Double / Imperial Stout,,1,157,Coffee Nothing
133782,4.11,(310) 320-7664,27922,3103207664,,Torrance,Smog City Brewing,CA,American Porter,6.00,108,159,Coffee Porter
171564,4.53,(310) 320-7664,27922,3103207664,,Torrance,Smog City Brewing,CA,American Wild Ale,4.50,76,171,Cuddle Bug
173513,,(310) 320-7664,27922,3103207664,,Torrance,Smog City Brewing,CA,American Strong Ale,9.00,0,78,Dan
171693,4.2,(310) 320-7664,27922,3103207664,,Torrance,Smog City Brewing,CA,American IPA,8.10,1,116,Double Dry-Hopped Grape Ape
139342,3.92,(310) 320-7664,27922,3103207664,,Torrance,Smog City Brewing,CA,Belgian Strong Pale Ale,10.50,41,55,Goldie
143642,3.42,(310) 320-7664,27922,3103207664,,Torrance,Smog City Brewing,CA,American IPA,5.00,3,116,Gottalottahops
99615,4.05,(310) 320-7664,27922,3103207664,,Torrance,Smog City Brewing,CA,American IPA,8.10,55,116,Grape Ape IPA
207751,,(310) 320-7664,27922,3103207664,,Torrance,Smog City Brewing,CA,American Amber / Red Ale,5.90,1,128,Hive Five Taproom Collection
171571,4.09,(310) 320-7664,27922,3103207664,,Torrance,Smog City Brewing,CA,American Amber / Red Ale,7.00,1,128,Hop Crazed Squirrel
82718,3.79,(310) 320-7664,27922,3103207664,,Torrance,Smog City Brewing,CA,American IPA,7.30,99,116,Hoptonic
173515,4.16,(310) 320-7664,27922,3103207664,,Torrance,Smog City Brewing,CA,American IPA,7.30,1,116,Hoptonic With Citra & Mosaic
154334,4.26,(310) 320-7664,27922,3103207664,,Torrance,Smog City Brewing,CA,American Double / Imperial Stout,12.00,55,157,Infinite Wishes
173514,3.75,(310) 320-7664,27922,3103207664,,Torrance,Smog City Brewing,CA,American Pale Ale (APA),4.80,1,97,Jake
103742,4.12,(310) 320-7664,27922,3103207664,,Torrance,Smog City Brewing,CA,Saison / Farmhouse Ale,6.00,55,129,Kumquat Saison
133783,,(310) 320-7664,27922,3103207664,,Torrance,Smog City Brewing,CA,Saison / Farmhouse Ale,6.00,19,129,L.A. Saison
97396,3.68,(310) 320-7664,27922,3103207664,,Torrance,Smog City Brewing,CA,German Pilsener,4.40,48,41,Little Bo Pils
155985,3.93,(310) 320-7664,27922,3103207664,,Torrance,Smog City Brewing,CA,German Pilsener,4.40,1,41,Little Bo Pinot
109141,3.79,(310) 320-7664,27922,3103207664,,Torrance,Smog City Brewing,CA,American Pale Ale (APA),,13,97,Make Out Session Pale
189175,3.37,(310) 320-7664,27922,3103207664,,Torrance,Smog City Brewing,CA,Czech Pilsener,4.40,1,40,Mexican Vacation
158023,3.44,(310) 320-7664,27922,3103207664,,Torrance,Smog City Brewing,CA,English Pale Mild Ale,4.50,1,76,Mild Mannered
153424,3.94,(310) 320-7664,27922,3103207664,,Torrance,Smog City Brewing,CA,Witbier,5.40,1,48,Mo Wheaty Wheat
