city,brewery_name,beer_name_key,yelp_review_count,yelp_rating,longitude,phone,state,brewery_key,abv,ratings_count,phone_key,avg_score,bros_score,style_name,latittude,style_key,beer_name
Redlands,Hangar 24 Brewery,204062,426,4.5,-117.141721077036,(909) 389-1400,CA,16843,12.40,5,9093891400,,,American Double / Imperial Stout,34.0827232298253,157,Barrel Roll: Pugachev's Marasca
Redlands,Hangar 24 Brewery,94307,426,4.5,-117.141721077036,(909) 389-1400,CA,16843,4.80,6,9093891400,3.38,,American Pale Lager,34.0827232298253,155,Baseball Beer
Redlands,Hangar 24 Brewery,82314,426,4.5,-117.141721077036,(909) 389-1400,CA,16843,5.80,47,9093891400,3.43,,Belgian Pale Ale,34.0827232298253,54,Belgian Summer Ale
Redlands,Hangar 24 Brewery,115561,426,4.5,-117.141721077036,(909) 389-1400,CA,16843,6.50,233,9093891400,4.24,,American IPA,34.0827232298253,116,Betty
Redlands,Hangar 24 Brewery,203324,426,4.5,-117.141721077036,(909) 389-1400,CA,16843,13.50,2,9093891400,,,American Double / Imperial Stout,34.0827232298253,157,Brandy Barrel Pugachev
Redlands,Hangar 24 Brewery,78831,426,4.5,-117.141721077036,(909) 389-1400,CA,16843,5.20,61,9093891400,3.71,,American Pale Wheat Ale,34.0827232298253,93,California Spring Beer
Redlands,Hangar 24 Brewery,203321,426,4.5,-117.141721077036,(909) 389-1400,CA,16843,13.50,3,9093891400,4.22,,American Double / Imperial Stout,34.0827232298253,157,Caramel Latte Pugachev
Redlands,Hangar 24 Brewery,65976,426,4.5,-117.141721077036,(909) 389-1400,CA,16843,8.00,3,9093891400,3.69,,American Porter,34.0827232298253,159,Chocolate Porter W/ Tangerines
Redlands,Hangar 24 Brewery,203295,426,4.5,-117.141721077036,(909) 389-1400,CA,16843,13.50,4,9093891400,3.98,,American Double / Imperial Stout,34.0827232298253,157,Cinilla Pugachev
Redlands,Hangar 24 Brewery,69630,426,4.5,-117.141721077036,(909) 389-1400,CA,16843,7.00,167,9093891400,3.54,,American IPA,34.0827232298253,116,Columbus IPA
Redlands,Hangar 24 Brewery,175269,426,4.5,-117.141721077036,(909) 389-1400,CA,16843,10.00,14,9093891400,4.35,,American Double / Imperial IPA,34.0827232298253,140,Double Betty
Redlands,Hangar 24 Brewery,59006,426,4.5,-117.141721077036,(909) 389-1400,CA,16843,9.00,349,9093891400,3.82,,American Double / Imperial IPA,34.0827232298253,140,Double IPA
Redlands,Hangar 24 Brewery,209640,426,4.5,-117.141721077036,(909) 389-1400,CA,16843,4.00,0,9093891400,,,American IPA,34.0827232298253,116,Easy Glider IPA
Redlands,Hangar 24 Brewery,44692,426,4.5,-117.141721077036,(909) 389-1400,CA,16843,5.50,3,9093891400,3.65,,Extra Special / Strong Bitter (ESB),34.0827232298253,66,ESB
Redlands,Hangar 24 Brewery,180916,426,4.5,-117.141721077036,(909) 389-1400,CA,16843,,1,9093891400,3.75,,Extra Special / Strong Bitter (ESB),34.0827232298253,66,ESB With Wild Goose Coffee
Redlands,Hangar 24 Brewery,81975,426,4.5,-117.141721077036,(909) 389-1400,CA,16843,8.50,123,9093891400,3.83,,American Double / Imperial IPA,34.0827232298253,140,Essence
Redlands,Hangar 24 Brewery,203325,426,4.5,-117.141721077036,(909) 389-1400,CA,16843,13.50,2,9093891400,4.06,,American Double / Imperial Stout,34.0827232298253,157,Gingerbread Pugachev
Redlands,Hangar 24 Brewery,74905,426,4.5,-117.141721077036,(909) 389-1400,CA,16843,8.50,41,9093891400,3.94,,American Porter,34.0827232298253,159,Gordgeous
Redlands,Hangar 24 Brewery,63804,426,4.5,-117.141721077036,(909) 389-1400,CA,16843,8.00,298,9093891400,3.62,,American Porter,34.0827232298253,159,Hangar 24 Chocolate Porter
Redlands,Hangar 24 Brewery,46836,426,4.5,-117.141721077036,(909) 389-1400,CA,16843,7.00,59,9093891400,3.86,,American IPA,34.0827232298253,116,Hangar 24 IPA
Redlands,Hangar 24 Brewery,41729,426,4.5,-117.141721077036,(909) 389-1400,CA,16843,4.60,344,9093891400,3.53,88,Fruit / Vegetable Beer,34.0827232298253,9,Hangar 24 Orange Wheat
Redlands,Hangar 24 Brewery,45762,426,4.5,-117.141721077036,(909) 389-1400,CA,16843,4.30,64,9093891400,3.32,70,Munich Helles Lager,34.0827232298253,21,Helles Lager
Redlands,Hangar 24 Brewery,87001,426,4.5,-117.141721077036,(909) 389-1400,CA,16843,6.50,67,9093891400,3.67,,Scottish Ale,34.0827232298253,68,Hullabaloo Winter Beer
Redlands,Hangar 24 Brewery,207542,426,4.5,-117.141721077036,(909) 389-1400,CA,16843,9.00,0,9093891400,,,American Double / Imperial IPA,34.0827232298253,140,Iconic Double IPA
Redlands,Hangar 24 Brewery,64638,426,4.5,-117.141721077036,(909) 389-1400,CA,16843,10.60,92,9093891400,4.28,,American Porter,34.0827232298253,159,Immelmann Bourbon Barrel Aged Porter (Barrel Roll Series)
Redlands,Hangar 24 Brewery,86042,426,4.5,-117.141721077036,(909) 389-1400,CA,16843,8.50,70,9093891400,3.94,,American Porter,34.0827232298253,159,Local Fields Gourdgeous
Redlands,Hangar 24 Brewery,129670,426,4.5,-117.141721077036,(909) 389-1400,CA,16843,8.70,6,9093891400,4.34,,Old Ale,34.0827232298253,79,Local Fields Vinaceous
Redlands,Hangar 24 Brewery,192132,426,4.5,-117.141721077036,(909) 389-1400,CA,16843,3.90,1,9093891400,3.56,,Berliner Weissbier,34.0827232298253,87,Local Fields: Kirschen
Redlands,Hangar 24 Brewery,62085,426,4.5,-117.141721077036,(909) 389-1400,CA,16843,5.70,61,9093891400,3.71,,Märzen / Oktoberfest,34.0827232298253,29,Oktoberfest Lager
Redlands,Hangar 24 Brewery,83801,426,4.5,-117.141721077036,(909) 389-1400,CA,16843,7.00,50,9093891400,3.53,,Dubbel,34.0827232298253,57,Palmero
Redlands,Hangar 24 Brewery,67783,426,4.5,-117.141721077036,(909) 389-1400,CA,16843,4.70,5,9093891400,4.19,,American Pale Ale (APA),34.0827232298253,97,Patio Beer
Redlands,Hangar 24 Brewery,44673,426,4.5,-117.141721077036,(909) 389-1400,CA,16843,7.20,86,9093891400,3.57,,American Pale Wheat Ale,34.0827232298253,93,Polycot
Redlands,Hangar 24 Brewery,203323,426,4.5,-117.141721077036,(909) 389-1400,CA,16843,13.50,3,9093891400,,,American Double / Imperial Stout,34.0827232298253,157,Port Barrel Pugachev
Redlands,Hangar 24 Brewery,49294,426,4.5,-117.141721077036,(909) 389-1400,CA,16843,8.00,10,9093891400,4,,American Porter,34.0827232298253,159,Porter
Redlands,Hangar 24 Brewery,64149,426,4.5,-117.141721077036,(909) 389-1400,CA,16843,8.00,3,9093891400,3.95,,American Double / Imperial IPA,34.0827232298253,140,Pro-Am 2010
Redlands,Hangar 24 Brewery,203301,426,4.5,-117.141721077036,(909) 389-1400,CA,16843,12.70,25,9093891400,4.29,,American Double / Imperial Stout,34.0827232298253,157,Pug-nog
Redlands,Hangar 24 Brewery,196336,426,4.5,-117.141721077036,(909) 389-1400,CA,16843,14.40,8,9093891400,4.78,,American Double / Imperial Stout,34.0827232298253,157,Pugachev Black Maple
Redlands,Hangar 24 Brewery,107620,426,4.5,-117.141721077036,(909) 389-1400,CA,16843,14.80,116,9093891400,4.67,,Russian Imperial Stout,34.0827232298253,84,Pugachev Royale
Redlands,Hangar 24 Brewery,166029,426,4.5,-117.141721077036,(909) 389-1400,CA,16843,5.00,3,9093891400,3.41,,American Stout,34.0827232298253,158,Rain Delay
Redlands,Hangar 24 Brewery,129719,426,4.5,-117.141721077036,(909) 389-1400,CA,16843,6.50,5,9093891400,3.8,,American IPA,34.0827232298253,116,Red Rye IPA
Redlands,Hangar 24 Brewery,95441,426,4.5,-117.141721077036,(909) 389-1400,CA,16843,6.50,1,9093891400,3.8,,American Amber / Red Ale,34.0827232298253,128,Redlands 125th Anniversary Red Ale
Redlands,Hangar 24 Brewery,83723,426,4.5,-117.141721077036,(909) 389-1400,CA,16843,13.00,6,9093891400,4.26,,Russian Imperial Stout,34.0827232298253,84,Russian Imperial Stout
Redlands,Hangar 24 Brewery,155506,426,4.5,-117.141721077036,(909) 389-1400,CA,16843,11.90,2,9093891400,,,English Strong Ale,34.0827232298253,165,Slow Roll
Redlands,Hangar 24 Brewery,74013,426,4.5,-117.141721077036,(909) 389-1400,CA,16843,7.00,2,9093891400,3.96,,American IPA,34.0827232298253,116,Triple Dry Hopped IPA
Redlands,Hangar 24 Brewery,203279,426,4.5,-117.141721077036,(909) 389-1400,CA,16843,13.50,3,9093891400,4.06,,American Double / Imperial Stout,34.0827232298253,157,Turkish Coffee Pugachev
Redlands,Hangar 24 Brewery,78421,426,4.5,-117.141721077036,(909) 389-1400,CA,16843,8.70,97,9093891400,3.56,,Old Ale,34.0827232298253,79,Vinaceous
Redlands,Hangar 24 Brewery,58973,426,4.5,-117.141721077036,(909) 389-1400,CA,16843,7.80,58,9093891400,3.51,,Winter Warmer,34.0827232298253,47,Winter Warmer
Redlands,Hangar 24 Brewery,192604,426,4.5,-117.141721077036,(909) 389-1400,CA,16843,6.70,4,9093891400,3.64,,American Wild Ale,34.0827232298253,171,Zingiber
Goleta,M.Special Brew Co.,202506,33,4.5,-119.86836,(805) 968-6500,CA,42557,,0,8059686500,,,Saison / Farmhouse Ale,34.4324,129,All Time Special Farmhouse Saison
Goleta,M.Special Brew Co.,199510,33,4.5,-119.86836,(805) 968-6500,CA,42557,8.50,3,8059686500,3.53,,American Double / Imperial IPA,34.4324,140,Lazy Eye Special
Goleta,M.Special Brew Co.,202507,33,4.5,-119.86836,(805) 968-6500,CA,42557,4.70,0,8059686500,,,American Pale Lager,34.4324,155,M. Special American Lager
Goleta,M.Special Brew Co.,199513,33,4.5,-119.86836,(805) 968-6500,CA,42557,5.50,1,8059686500,,,American Pale Ale (APA),34.4324,97,Pablo Special
Goleta,M.Special Brew Co.,195044,33,4.5,-119.86836,(805) 968-6500,CA,42557,7.20,1,8059686500,3.2,,American IPA,34.4324,116,The Greatland Special
Goleta,M.Special Brew Co.,208910,33,4.5,-119.86836,(805) 968-6500,CA,42557,9.00,1,8059686500,,,Belgian Strong Pale Ale,34.4324,55,Unfiltered Abbey Ale
Weed,Mount Shasta Brewing,26174,105,3.5,-122.38703918457,(530) 938-2394,CA,9916,5.50,36,5309382394,3.58,,American Amber / Red Ale,41.4160537719727,128,Abner Weed Amber Ale
Weed,Mount Shasta Brewing,91819,105,3.5,-122.38703918457,(530) 938-2394,CA,9916,5.50,11,5309382394,3.36,,Chile Beer,41.4160537719727,163,Jalapeño Weed Ale
Weed,Mount Shasta Brewing,18943,105,3.5,-122.38703918457,(530) 938-2394,CA,9916,7.00,80,5309382394,3.51,,American IPA,41.4160537719727,116,Mountain High IPA
Weed,Mount Shasta Brewing,18942,105,3.5,-122.38703918457,(530) 938-2394,CA,9916,6.00,86,5309382394,3.78,,American Porter,41.4160537719727,159,Shastafarian Porter
Weed,Mount Shasta Brewing,27449,105,3.5,-122.38703918457,(530) 938-2394,CA,9916,5.00,16,5309382394,3.46,,American Blonde Ale,41.4160537719727,99,Weed Golden Ale
Weed,Mount Shasta Brewing,49096,105,3.5,-122.38703918457,(530) 938-2394,CA,9916,6.00,23,5309382394,3.7,,Dortmunder / Export Lager,41.4160537719727,20,Weed Lemurian Golden Lager
Campbell,Campbell Brewing Company,201329,814,3.5,-121.94628493352,(408) 866-2699,CA,40647,5.00,0,4088662699,,,American Pale Lager,37.286955454024,155,"""Logger"""
Campbell,Campbell Brewing Company,201331,814,3.5,-121.94628493352,(408) 866-2699,CA,40647,5.59,0,4088662699,,,American Amber / Red Ale,37.286955454024,128,Amber Love
Campbell,Campbell Brewing Company,188889,814,3.5,-121.94628493352,(408) 866-2699,CA,40647,5.68,0,4088662699,,,American Brown Ale,37.286955454024,73,Brown Ale
Campbell,Campbell Brewing Company,201332,814,3.5,-121.94628493352,(408) 866-2699,CA,40647,5.60,0,4088662699,,,American IPA,37.286955454024,116,California IPA
Campbell,Campbell Brewing Company,173681,814,3.5,-121.94628493352,(408) 866-2699,CA,40647,,1,4088662699,3.85,,Extra Special / Strong Bitter (ESB),37.286955454024,66,ESB
Campbell,Campbell Brewing Company,173683,814,3.5,-121.94628493352,(408) 866-2699,CA,40647,,1,4088662699,3.38,,Hefeweizen,37.286955454024,89,Hefeweizen
Campbell,Campbell Brewing Company,201333,814,3.5,-121.94628493352,(408) 866-2699,CA,40647,5.00,0,4088662699,,,Chile Beer,37.286955454024,163,Hollapaineyo
Campbell,Campbell Brewing Company,173684,814,3.5,-121.94628493352,(408) 866-2699,CA,40647,10.20,1,4088662699,4.34,,Oatmeal Stout,37.286955454024,69,Imperial Oatmeal Stout
Campbell,Campbell Brewing Company,173680,814,3.5,-121.94628493352,(408) 866-2699,CA,40647,6.00,1,4088662699,3.15,,American IPA,37.286955454024,116,IPA
Campbell,Campbell Brewing Company,173682,814,3.5,-121.94628493352,(408) 866-2699,CA,40647,,1,4088662699,3.77,,Kölsch,37.286955454024,85,Kölsch
Campbell,Campbell Brewing Company,201334,814,3.5,-121.94628493352,(408) 866-2699,CA,40647,7.00,0,4088662699,,,Märzen / Oktoberfest,37.286955454024,29,Oktoberfest
Campbell,Campbell Brewing Company,188890,814,3.5,-121.94628493352,(408) 866-2699,CA,40647,6.30,2,4088662699,2.61,,American Pale Ale (APA),37.286955454024,97,Pastiempo Pale Ale
Campbell,Campbell Brewing Company,188891,814,3.5,-121.94628493352,(408) 866-2699,CA,40647,6.03,2,4088662699,,,American Porter,37.286955454024,159,Psycho Porter
Campbell,Campbell Brewing Company,173679,814,3.5,-121.94628493352,(408) 866-2699,CA,40647,6.80,1,4088662699,4.25,,Scottish Ale,37.286955454024,68,Scottish Ale
Campbell,Campbell Brewing Company,201335,814,3.5,-121.94628493352,(408) 866-2699,CA,40647,4.50,0,4088662699,,,American IPA,37.286955454024,116,Swale
Belmont,Alpha Acid Brewing Co.,195644,152,4.5,-122.255280688405,(650) 594-2337,CA,37448,7.00,1,6505942337,,,American IPA,37.5017385184765,116,14K
Belmont,Alpha Acid Brewing Co.,146282,152,4.5,-122.255280688405,(650) 594-2337,CA,37448,6.50,21,6505942337,4.22,,American IPA,37.5017385184765,116,650 IPA
Belmont,Alpha Acid Brewing Co.,197514,152,4.5,-122.255280688405,(650) 594-2337,CA,37448,8.00,3,6505942337,,,American Double / Imperial IPA,37.5017385184765,140,Alpha Dogma
Belmont,Alpha Acid Brewing Co.,157656,152,4.5,-122.255280688405,(650) 594-2337,CA,37448,4.20,1,6505942337,3.85,,Berliner Weissbier,37.5017385184765,87,Belmonter Weisse (Apricot)
Belmont,Alpha Acid Brewing Co.,166953,152,4.5,-122.255280688405,(650) 594-2337,CA,37448,4.20,0,6505942337,,,Berliner Weissbier,37.5017385184765,87,Belmonter Weisse (Cherry Blackberry)
Belmont,Alpha Acid Brewing Co.,157649,152,4.5,-122.255280688405,(650) 594-2337,CA,37448,4.20,3,6505942337,4.56,,Berliner Weissbier,37.5017385184765,87,Belmonter Weisse (Raspberry)
Belmont,Alpha Acid Brewing Co.,166950,152,4.5,-122.255280688405,(650) 594-2337,CA,37448,4.00,0,6505942337,,,Berliner Weissbier,37.5017385184765,87,Belmonter Weisse Dry Hopped With Amarillo
Belmont,Alpha Acid Brewing Co.,166951,152,4.5,-122.255280688405,(650) 594-2337,CA,37448,4.00,0,6505942337,,,Berliner Weissbier,37.5017385184765,87,Belmonter Weisse Dry Hopped With Mosaic
Belmont,Alpha Acid Brewing Co.,166952,152,4.5,-122.255280688405,(650) 594-2337,CA,37448,4.00,2,6505942337,4.16,,Berliner Weissbier,37.5017385184765,87,Belmonter Weisse Dry Hopped With Rakau
Belmont,Alpha Acid Brewing Co.,193050,152,4.5,-122.255280688405,(650) 594-2337,CA,37448,8.00,4,6505942337,,,Oatmeal Stout,37.5017385184765,69,Blacker Than The Blackest Black Times Infinity
Belmont,Alpha Acid Brewing Co.,156058,152,4.5,-122.255280688405,(650) 594-2337,CA,37448,9.50,15,6505942337,4.15,,American Double / Imperial IPA,37.5017385184765,140,Citra Bro
Belmont,Alpha Acid Brewing Co.,191952,152,4.5,-122.255280688405,(650) 594-2337,CA,37448,5.50,1,6505942337,,,American Blonde Ale,37.5017385184765,99,Dom Blonde
Belmont,Alpha Acid Brewing Co.,179250,152,4.5,-122.255280688405,(650) 594-2337,CA,37448,8.00,5,6505942337,4.12,,American Double / Imperial IPA,37.5017385184765,140,Double 650
Belmont,Alpha Acid Brewing Co.,157645,152,4.5,-122.255280688405,(650) 594-2337,CA,37448,9.50,4,6505942337,4.62,,American Double / Imperial IPA,37.5017385184765,140,Double Bro Citra Bro
Belmont,Alpha Acid Brewing Co.,179248,152,4.5,-122.255280688405,(650) 594-2337,CA,37448,11.00,7,6505942337,4.07,,American Double / Imperial Stout,37.5017385184765,157,Double Murder She Wroatmeal Stout
Belmont,Alpha Acid Brewing Co.,180298,152,4.5,-122.255280688405,(650) 594-2337,CA,37448,,1,6505942337,4.35,,American Double / Imperial Stout,37.5017385184765,157,Double Murder She Wroatmeal Stout - Mounds Bars
Belmont,Alpha Acid Brewing Co.,179249,152,4.5,-122.255280688405,(650) 594-2337,CA,37448,5.50,5,6505942337,4.08,,American Wild Ale,37.5017385184765,171,Double Raspberry Belmonter Weisse
Belmont,Alpha Acid Brewing Co.,174826,152,4.5,-122.255280688405,(650) 594-2337,CA,37448,12.50,10,6505942337,4.52,,American Double / Imperial IPA,37.5017385184765,140,Final Final
Belmont,Alpha Acid Brewing Co.,174863,152,4.5,-122.255280688405,(650) 594-2337,CA,37448,7.30,3,6505942337,3.56,,American IPA,37.5017385184765,116,For Those About To Rakau
Belmont,Alpha Acid Brewing Co.,190387,152,4.5,-122.255280688405,(650) 594-2337,CA,37448,6.00,0,6505942337,,,American Wild Ale,37.5017385184765,171,Funky Meritage
Belmont,Alpha Acid Brewing Co.,186769,152,4.5,-122.255280688405,(650) 594-2337,CA,37448,6.00,0,6505942337,,,American Pale Lager,37.5017385184765,155,Gourmet Hop Staudt
Belmont,Alpha Acid Brewing Co.,166806,152,4.5,-122.255280688405,(650) 594-2337,CA,37448,8.10,5,6505942337,4.27,,American Double / Imperial IPA,37.5017385184765,140,Hop On The Bandwagon
Belmont,Alpha Acid Brewing Co.,186770,152,4.5,-122.255280688405,(650) 594-2337,CA,37448,7.60,3,6505942337,4.6,,American IPA,37.5017385184765,116,I Haight Toronado
Belmont,Alpha Acid Brewing Co.,197516,152,4.5,-122.255280688405,(650) 594-2337,CA,37448,5.20,0,6505942337,,,Berliner Weissbier,37.5017385184765,87,In The Hopyard
Belmont,Alpha Acid Brewing Co.,173517,152,4.5,-122.255280688405,(650) 594-2337,CA,37448,5.50,7,6505942337,4.23,,American Wild Ale,37.5017385184765,171,In The Orchard
Belmont,Alpha Acid Brewing Co.,197515,152,4.5,-122.255280688405,(650) 594-2337,CA,37448,6.80,0,6505942337,,,Berliner Weissbier,37.5017385184765,87,In The Vineyard: Tempranillo
Belmont,Alpha Acid Brewing Co.,201185,152,4.5,-122.255280688405,(650) 594-2337,CA,37448,5.70,2,6505942337,,,American IPA,37.5017385184765,116,Lil Bro
Belmont,Alpha Acid Brewing Co.,192437,152,4.5,-122.255280688405,(650) 594-2337,CA,37448,8.00,1,6505942337,,,American Double / Imperial Stout,37.5017385184765,157,Morning Bowelmoveth
Belmont,Alpha Acid Brewing Co.,157450,152,4.5,-122.255280688405,(650) 594-2337,CA,37448,7.00,9,6505942337,3.9,,American Stout,37.5017385184765,158,Murder She Wroatmeal Stout
Belmont,Alpha Acid Brewing Co.,207901,152,4.5,-122.255280688405,(650) 594-2337,CA,37448,6.00,1,6505942337,,,Saison / Farmhouse Ale,37.5017385184765,129,Passionate Lovin'
Belmont,Alpha Acid Brewing Co.,185029,152,4.5,-122.255280688405,(650) 594-2337,CA,37448,6.90,4,6505942337,4.27,,American Wild Ale,37.5017385184765,171,Pinkies Up
Belmont,Alpha Acid Brewing Co.,191951,152,4.5,-122.255280688405,(650) 594-2337,CA,37448,7.20,1,6505942337,,,American Wild Ale,37.5017385184765,171,Pinkies Up With Black Currants
Belmont,Alpha Acid Brewing Co.,203258,152,4.5,-122.255280688405,(650) 594-2337,CA,37448,7.00,1,6505942337,,,American Double / Imperial Stout,37.5017385184765,157,She Puts Up With Me
Belmont,Alpha Acid Brewing Co.,183506,152,4.5,-122.255280688405,(650) 594-2337,CA,37448,6.00,5,6505942337,4.02,,American Pale Ale (APA),37.5017385184765,97,The Sheriff
Belmont,Alpha Acid Brewing Co.,169419,152,4.5,-122.255280688405,(650) 594-2337,CA,37448,5.60,1,6505942337,3.84,,Saison / Farmhouse Ale,37.5017385184765,129,Tiny Little Pieces
Belmont,Alpha Acid Brewing Co.,201058,152,4.5,-122.255280688405,(650) 594-2337,CA,37448,6.70,4,6505942337,4.09,,American IPA,37.5017385184765,116,Tommy Time
Belmont,Alpha Acid Brewing Co.,170475,152,4.5,-122.255280688405,(650) 594-2337,CA,37448,6.30,4,6505942337,4.17,,American IPA,37.5017385184765,116,Trevor's Tribute
Belmont,Alpha Acid Brewing Co.,173622,152,4.5,-122.255280688405,(650) 594-2337,CA,37448,6.30,1,6505942337,4.38,,American IPA,37.5017385184765,116,Trevor's Tribute (Cask W/Mosaic)
Belmont,Alpha Acid Brewing Co.,193053,152,4.5,-122.255280688405,(650) 594-2337,CA,37448,5.00,1,6505942337,,,Belgian Pale Ale,37.5017385184765,54,Vaarwel
Belmont,Alpha Acid Brewing Co.,207902,152,4.5,-122.255280688405,(650) 594-2337,CA,37448,10.50,0,6505942337,,,American Double / Imperial Stout,37.5017385184765,157,Vicious Cycle
Marina,English Ales Brewery,202016,125,3.5,-121.803634643555,(831) 883-3000,CA,3055,6.00,0,8318833000,,,English Pale Ale,36.6801872253418,154,1066 Pale Ale
Marina,English Ales Brewery,41661,125,3.5,-121.803634643555,(831) 883-3000,CA,3055,4.80,18,8318833000,3.19,,American Blonde Ale,36.6801872253418,99,Big Sur Golden
Marina,English Ales Brewery,21767,125,3.5,-121.803634643555,(831) 883-3000,CA,3055,5.00,32,8318833000,3.59,,English Porter,36.6801872253418,101,Black Prince Porter
Marina,English Ales Brewery,68797,125,3.5,-121.803634643555,(831) 883-3000,CA,3055,4.20,12,8318833000,3.48,,English Bitter,36.6801872253418,98,Corkscrew Ale
Marina,English Ales Brewery,24078,125,3.5,-121.803634643555,(831) 883-3000,CA,3055,5.20,31,8318833000,3.31,,English India Pale Ale (IPA),36.6801872253418,150,Dragon Slayer IPA
Marina,English Ales Brewery,9568,125,3.5,-121.803634643555,(831) 883-3000,CA,3055,6.00,18,8318833000,3.73,,English Pale Ale,36.6801872253418,154,English Ales Pale Ale
Marina,English Ales Brewery,202018,125,3.5,-121.803634643555,(831) 883-3000,CA,3055,6.70,0,8318833000,,,Winter Warmer,36.6801872253418,47,Good King Senseless
Marina,English Ales Brewery,24231,125,3.5,-121.803634643555,(831) 883-3000,CA,3055,4.80,20,8318833000,3.5,,English Brown Ale,36.6801872253418,74,Monk's Brown Ale
Marina,English Ales Brewery,57439,125,3.5,-121.803634643555,(831) 883-3000,CA,3055,4.50,5,8318833000,3.34,,Kristalweizen,36.6801872253418,90,Monterey Bay Wheat
Marina,English Ales Brewery,20110,125,3.5,-121.803634643555,(831) 883-3000,CA,3055,5.50,24,8318833000,3.03,,Scottish Ale,36.6801872253418,68,Ramsays Fat Lip Ale
Temecula,Garage Brewing Co.,172076,348,4.0,-117.143204212189,(951) 587-2537,CA,33819,5.00,1,9515872537,4.35,,Witbier,33.4826709330082,48,Apricot Wit
Temecula,Garage Brewing Co.,153470,348,4.0,-117.143204212189,(951) 587-2537,CA,33819,6.40,2,9515872537,3,,Hefeweizen,33.4826709330082,89,Bavarian Hefeweizen
Temecula,Garage Brewing Co.,110550,348,4.0,-117.143204212189,(951) 587-2537,CA,33819,5.60,2,9515872537,3.85,,Belgian Pale Ale,33.4826709330082,54,Belgian Pale Ale
Temecula,Garage Brewing Co.,154493,348,4.0,-117.143204212189,(951) 587-2537,CA,33819,7.60,2,9515872537,3.87,,American Black Ale,33.4826709330082,175,Black IPA
Temecula,Garage Brewing Co.,172079,348,4.0,-117.143204212189,(951) 587-2537,CA,33819,5.20,3,9515872537,3.39,,Munich Helles Lager,33.4826709330082,21,Bucket Seat Blonde
Temecula,Garage Brewing Co.,111976,348,4.0,-117.143204212189,(951) 587-2537,CA,33819,5.00,0,9515872537,,,Kölsch,33.4826709330082,85,Camshaft Kolsch
Temecula,Garage Brewing Co.,140160,348,4.0,-117.143204212189,(951) 587-2537,CA,33819,6.00,1,9515872537,3.25,,American Porter,33.4826709330082,159,Candy Bar Porter
Temecula,Garage Brewing Co.,153467,348,4.0,-117.143204212189,(951) 587-2537,CA,33819,7.50,0,9515872537,,,Chile Beer,33.4826709330082,163,Chile IPA
Temecula,Garage Brewing Co.,140159,348,4.0,-117.143204212189,(951) 587-2537,CA,33819,5.00,1,9515872537,3.5,,American Stout,33.4826709330082,158,Chocolate Covered Cherry Stout
Temecula,Garage Brewing Co.,202140,348,4.0,-117.143204212189,(951) 587-2537,CA,33819,7.50,0,9515872537,,,Chile Beer,33.4826709330082,163,Chocolate Ghost Pepper Milk Stout
Temecula,Garage Brewing Co.,202139,348,4.0,-117.143204212189,(951) 587-2537,CA,33819,7.50,0,9515872537,,,Herbed / Spiced Beer,33.4826709330082,8,Cilantro Lemon IPA
Temecula,Garage Brewing Co.,202135,348,4.0,-117.143204212189,(951) 587-2537,CA,33819,9.50,0,9515872537,,,American Double / Imperial IPA,33.4826709330082,140,Double IPA
Temecula,Garage Brewing Co.,110551,348,4.0,-117.143204212189,(951) 587-2537,CA,33819,7.30,1,9515872537,4.1,,Witbier,33.4826709330082,48,Double Wit
Temecula,Garage Brewing Co.,172078,348,4.0,-117.143204212189,(951) 587-2537,CA,33819,6.50,0,9515872537,,,Cream Ale,33.4826709330082,6,Flatbed Blueberry Cream Ale
Temecula,Garage Brewing Co.,154496,348,4.0,-117.143204212189,(951) 587-2537,CA,33819,7.50,13,9515872537,3.76,,American IPA,33.4826709330082,116,Hatch Chile IPA
Temecula,Garage Brewing Co.,111982,348,4.0,-117.143204212189,(951) 587-2537,CA,33819,6.90,1,9515872537,,,Belgian Strong Pale Ale,33.4826709330082,55,Holidation Ale
Temecula,Garage Brewing Co.,193656,348,4.0,-117.143204212189,(951) 587-2537,CA,33819,6.50,2,9515872537,3.67,,American Amber / Red Ale,33.4826709330082,128,Hopped Up Red
Temecula,Garage Brewing Co.,111977,348,4.0,-117.143204212189,(951) 587-2537,CA,33819,5.50,1,9515872537,3,,Hefeweizen,33.4826709330082,89,Hot Rod Hefeweizen
Temecula,Garage Brewing Co.,153457,348,4.0,-117.143204212189,(951) 587-2537,CA,33819,9.10,3,9515872537,4.03,,American Pale Lager,33.4826709330082,155,India Pale Lager
Temecula,Garage Brewing Co.,111978,348,4.0,-117.143204212189,(951) 587-2537,CA,33819,7.50,12,9515872537,3.88,,American IPA,33.4826709330082,116,Inline IPA
Temecula,Garage Brewing Co.,111979,348,4.0,-117.143204212189,(951) 587-2537,CA,33819,5.50,20,9515872537,3.98,,Hefeweizen,33.4826709330082,89,Mango Hefeweizen
Temecula,Garage Brewing Co.,153458,348,4.0,-117.143204212189,(951) 587-2537,CA,33819,7.10,47,9515872537,4.17,,Milk / Sweet Stout,33.4826709330082,82,Marshmallow Milk Stout
Temecula,Garage Brewing Co.,111980,348,4.0,-117.143204212189,(951) 587-2537,CA,33819,5.90,3,9515872537,3.83,,Milk / Sweet Stout,33.4826709330082,82,Nitro Milk Stout
